25492 1.0 
25493 0.0 
25499 1.0 
25501 0.0 
25502 1.0 
25507 2.0 
25508 1.0 
25510 2.0 
25512 1.0 
25513 2.0 
25514 3.0 
25515 2.0 
25518 3.0 
25520 2.0 
25521 3.0 
25526 4.0 
25528 3.0 
25529 4.0 
25533 5.0 
25535 4.0 
25536 5.0 
25537 6.0 
25539 5.0 
25540 6.0 
25544 7.0 
25548 8.0 
25549 7.0 
25550 8.0 
25554 9.0 
25558 10.0 
25560 9.0 
25561 10.0 
25565 11.0 
25568 12.0 
25572 13.0 
25575 14.0 
25578 15.0 
25579 16.0 
25580 15.0 
25582 16.0 
25586 18.0 
25588 17.0 
25589 18.0 
25590 19.0 
25593 20.0 
25597 21.0 
25600 22.0 
25603 23.0 
25604 24.0 
25605 23.0 
25607 24.0 
25608 25.0 
25609 24.0 
25610 25.0 
25611 26.0 
25612 25.0 
25614 26.0 
25618 27.0 
25621 28.0 
25623 27.0 
25624 28.0 
25625 29.0 
25627 28.0 
25628 30.0 
25629 29.0 
25631 30.0 
25633 29.0 
25634 30.0 
25635 31.0 
25636 30.0 
25638 31.0 
25640 30.0 
25642 31.0 
25643 30.0 
25645 31.0 
25649 32.0 
25650 31.0 
25651 32.0 
25652 33.0 
25653 32.0 
25655 33.0 
25657 32.0 
25658 33.0 
25662 34.0 
25664 33.0 
25667 34.0 
25669 33.0 
25670 34.0 
25672 33.0 
25673 34.0 
25677 35.0 
25678 34.0 
25681 35.0 
25682 34.0 
25684 35.0 
25686 34.0 
25688 35.0 
25689 34.0 
25691 35.0 
25693 34.0 
25694 35.0 
25696 34.0 
25698 35.0 
25700 34.0 
25701 35.0 
25703 34.0 
25704 35.0 
25706 34.0 
25707 35.0 
25710 34.0 
25711 35.0 
25713 34.0 
25716 33.0 
25717 34.0 
25720 33.0 
25721 34.0 
25723 33.0 
25724 34.0 
25726 33.0 
25727 34.0 
25730 33.0 
25731 34.0 
25733 33.0 
25734 34.0 
25736 33.0 
25738 34.0 
25739 33.0 
25741 34.0 
25743 33.0 
25745 34.0 
25746 33.0 
25748 34.0 
25750 33.0 
25752 34.0 
25753 33.0 
25755 34.0 
25757 33.0 
25758 34.0 
25760 33.0 
25762 34.0 
25764 33.0 
25766 34.0 
25767 33.0 
25769 34.0 
25771 33.0 
25773 34.0 
25774 33.0 
25776 34.0 
25778 33.0 
25780 34.0 
25781 33.0 
25783 34.0 
25784 33.0 
25786 34.0 
25788 33.0 
25790 34.0 
25791 33.0 
25793 34.0 
25795 33.0 
25796 34.0 
25798 33.0 
25800 34.0 
25801 33.0 
25803 34.0 
25805 33.0 
25807 34.0 
25808 33.0 
25811 34.0 
25812 33.0 
25814 34.0 
25816 33.0 
25817 34.0 
25819 33.0 
25821 34.0 
25822 33.0 
25824 34.0 
25825 33.0 
25827 34.0 
25829 33.0 
25831 34.0 
25832 33.0 
25834 34.0 
25835 33.0 
25837 34.0 
25838 33.0 
25840 34.0 
25842 33.0 
25843 34.0 
25845 33.0 
25847 34.0 
25848 33.0 
25850 34.0 
25851 33.0 
25853 34.0 
25855 33.0 
25857 34.0 
25858 33.0 
25860 34.0 
25862 33.0 
25863 34.0 
25865 33.0 
25867 34.0 
25868 33.0 
25870 34.0 
25872 33.0 
25873 34.0 
25875 33.0 
25877 34.0 
25879 33.0 
25880 34.0 
25882 33.0 
25884 34.0 
25885 33.0 
25888 34.0 
25889 33.0 
25891 34.0 
25893 33.0 
25894 34.0 
25896 33.0 
25898 34.0 
25899 33.0 
